location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,market_name,lat,lon,commodity_category,commodity_name,unit,price_flag,price_type,currency_code,price,reference_period_start,reference_period_end
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Dagahaley (Daadab),0.19,40.29,vegetables and fruits,Kale,KG,actual,Retail,KES,101,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,cereals and tubers,"Maize (white, dry)",KG,actual,Retail,KES,60,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,116,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,164,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,oil and fats,"Oil (vegetable, fortified)",L,actual,Retail,KES,278,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,pulses and nuts,Beans,KG,actual,Retail,KES,132,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,pulses and nuts,Cowpeas (dry),KG,actual,Retail,KES,132,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,vegetables and fruits,Kale,KG,actual,Retail,KES,92,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,cereals and tubers,"Maize (white, dry)",KG,actual,Retail,KES,100,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,85,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,118,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,127,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,oil and fats,"Oil (vegetable, fortified)",L,actual,Retail,KES,323,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,pulses and nuts,Cowpeas (dry),KG,actual,Retail,KES,149,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,vegetables and fruits,Kale,KG,actual,Retail,KES,105,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Mandera,KE009,Mandera,,,2,Banissa,3.94,40.34,cereals and tubers,"Maize (white, dry)",KG,actual,Retail,KES,150,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Mandera,KE009,Mandera,,,2,Banissa,3.94,40.34,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,135,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Mandera,KE009,Mandera,,,2,Banissa,3.94,40.34,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,127,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Mandera,KE009,Mandera,,,2,Banissa,3.94,40.34,cereals and tubers,Wheat flour,KG,actual,Retail,KES,130,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Mandera,KE009,Mandera,,,2,Banissa,3.94,40.34,miscellaneous food,Salt,200 G,actual,Retail,KES,40,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Mandera,KE009,Mandera,,,2,Kiliwaheri,3.92,40.01,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,110,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Mandera,KE009,Mandera,,,2,Kiliwaheri,3.92,40.01,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,140,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Mandera,KE009,Mandera,,,2,Kiliwaheri,3.92,40.01,cereals and tubers,Wheat flour,KG,actual,Retail,KES,120,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Mandera,KE009,Mandera,,,2,Kiliwaheri,3.92,40.01,miscellaneous food,Salt,200 G,actual,Retail,KES,20,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Mandera,KE009,Mandera,,,2,Kiliwaheri,3.92,40.01,miscellaneous food,Sugar,KG,actual,Retail,KES,150,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Mandera,KE009,Mandera,,,2,Kiliwaheri,3.92,40.01,pulses and nuts,Beans,KG,actual,Retail,KES,200,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Wajir,KE008,Wajir,,,2,Griftu,2.0,39.75,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,100,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Wajir,KE008,Wajir,,,2,Griftu,2.0,39.75,cereals and tubers,Wheat flour,KG,actual,Retail,KES,100,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Wajir,KE008,Wajir,,,2,Griftu,2.0,39.75,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,200,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Wajir,KE008,Wajir,,,2,Griftu,2.0,39.75,miscellaneous food,Sugar,KG,actual,Retail,KES,127,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Wajir,KE008,Wajir,,,2,Griftu,2.0,39.75,oil and fats,"Oil (vegetable, fortified)",L,actual,Retail,KES,300,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Wajir,KE008,Wajir,,,2,Griftu,2.0,39.75,pulses and nuts,Beans,KG,actual,Retail,KES,133,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Wajir,KE008,Wajir,,,2,Griftu,2.0,39.75,vegetables and fruits,Spinach,KG,actual,Retail,KES,100,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Wajir,KE008,Wajir,,,2,Tarbaj,2.21,40.12,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,114,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Wajir,KE008,Wajir,,,2,Tarbaj,2.21,40.12,cereals and tubers,Wheat flour,KG,actual,Retail,KES,120,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Wajir,KE008,Wajir,,,2,Tarbaj,2.21,40.12,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,192,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Wajir,KE008,Wajir,,,2,Tarbaj,2.21,40.12,miscellaneous food,Salt,200 G,actual,Retail,KES,15,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Wajir,KE008,Wajir,,,2,Tarbaj,2.21,40.12,miscellaneous food,Sugar,KG,actual,Retail,KES,152,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Wajir,KE008,Wajir,,,2,Tarbaj,2.21,40.12,pulses and nuts,Beans,KG,actual,Retail,KES,160,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Wajir,KE008,Wajir,,,2,Tarbaj,2.21,40.12,vegetables and fruits,Kale,KG,actual,Retail,KES,100,2025-03-15,2025-04-14
KEN,False,True,North Eastern,Wajir,KE008,Wajir,,,2,Tarbaj,2.21,40.12,vegetables and fruits,Spinach,KG,actual,Retail,KES,100,2025-03-15,2025-04-14
KEN,False,True,Nyanza,Kisumu,KE042,Kisumu,,,2,Kibuye (Kisumu),-0.09,34.77,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,4200,2025-03-15,2025-04-14
KEN,False,True,Nyanza,Kisumu,KE042,Kisumu,,,2,Kibuye (Kisumu),-0.09,34.77,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,2778,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Baringo,KE030,Baringo,,,2,Lororo Centre,0.44,36.0,cereals and tubers,"Maize (white, dry)",KG,actual,Retail,KES,53,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Baringo,KE030,Baringo,,,2,Lororo Centre,0.44,36.0,miscellaneous food,Sugar,KG,actual,Retail,KES,155,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Baringo,KE030,Baringo,,,2,Lororo Centre,0.44,36.0,pulses and nuts,Beans,KG,actual,Retail,KES,145,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Baringo,KE030,Baringo,,,2,Lororo Centre,0.44,36.0,pulses and nuts,Cowpeas (dry),KG,actual,Retail,KES,140,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Baringo,KE030,Baringo,,,2,Lororo Centre,0.44,36.0,vegetables and fruits,Kale,KG,actual,Retail,KES,40,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Eliye Centre,3.24,36.02,cereals and tubers,"Maize (white, dry)",KG,actual,Retail,KES,145,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Eliye Centre,3.24,36.02,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,112.5,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Eliye Centre,3.24,36.02,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,135,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Eliye Centre,3.24,36.02,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,300,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Eliye Centre,3.24,36.02,miscellaneous food,Salt,200 G,actual,Retail,KES,33,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Eliye Centre,3.24,36.02,miscellaneous food,Sugar,KG,actual,Retail,KES,225,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Eliye Centre,3.24,36.02,oil and fats,"Oil (vegetable, fortified)",L,actual,Retail,KES,363,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Eliye Centre,3.24,36.02,vegetables and fruits,Kale,KG,actual,Retail,KES,100,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Eliye Centre,3.24,36.02,vegetables and fruits,Spinach,KG,actual,Retail,KES,50,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,cereals and tubers,"Maize (white, dry)",KG,actual,Retail,KES,68,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,83.5,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,118,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,oil and fats,"Oil (vegetable, fortified)",L,actual,Retail,KES,300,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,pulses and nuts,Beans,KG,actual,Retail,KES,148,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,pulses and nuts,Cowpeas (dry),KG,actual,Retail,KES,175,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,cereals and tubers,"Maize (white, dry)",KG,actual,Retail,KES,69,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,87,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,147,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,160,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,oil and fats,"Oil (vegetable, fortified)",L,actual,Retail,KES,293,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,cereals and tubers,"Maize (white, dry)",KG,actual,Retail,KES,53,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,88.5,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,130,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,153,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,pulses and nuts,Beans,KG,actual,Retail,KES,137,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,pulses and nuts,Cowpeas (dry),KG,actual,Retail,KES,150,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,vegetables and fruits,Kale,KG,actual,Retail,KES,60,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,cereals and tubers,"Maize (white, dry)",KG,actual,Retail,KES,60,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,85,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,153,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,pulses and nuts,Beans,KG,actual,Retail,KES,150,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,vegetables and fruits,Kale,KG,actual,Retail,KES,117,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,92,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,160,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,oil and fats,"Oil (vegetable, fortified)",L,actual,Retail,KES,293,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,pulses and nuts,Cowpeas (dry),KG,actual,Retail,KES,180,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,vegetables and fruits,Kale,KG,actual,Retail,KES,67,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 2),3.76,34.75,cereals and tubers,"Maize (white, dry)",KG,actual,Retail,KES,73,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 2),3.76,34.75,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,160,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 2),3.76,34.75,vegetables and fruits,Kale,KG,actual,Retail,KES,100,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 3),3.75,34.76,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,85,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 3),3.75,34.76,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,103,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 3),3.75,34.76,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,173,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 3),3.75,34.76,oil and fats,"Oil (vegetable, fortified)",L,actual,Retail,KES,277,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 3),3.75,34.76,pulses and nuts,Beans,KG,actual,Retail,KES,123,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 3),3.75,34.76,pulses and nuts,Cowpeas (dry),KG,actual,Retail,KES,215,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 3),3.75,34.76,vegetables and fruits,Kale,KG,actual,Retail,KES,50,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalokol,3.54,35.86,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,115.5,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalokol,3.54,35.86,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,139,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalokol,3.54,35.86,cereals and tubers,Wheat flour,KG,actual,Retail,KES,117,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalokol,3.54,35.86,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,200,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalokol,3.54,35.86,miscellaneous food,Sugar,KG,actual,Retail,KES,202,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalokol,3.54,35.86,pulses and nuts,Beans,KG,actual,Retail,KES,209,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalokol,3.54,35.86,pulses and nuts,Pigeon peas (dry),KG,actual,Retail,KES,250,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalokol,3.54,35.86,vegetables and fruits,Kale,KG,actual,Retail,KES,70,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Lowarengak,4.28,35.89,cereals and tubers,"Maize (white, dry)",KG,actual,Retail,KES,142,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Lowarengak,4.28,35.89,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,129,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Lowarengak,4.28,35.89,cereals and tubers,Wheat flour,KG,actual,Retail,KES,107,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Lowarengak,4.28,35.89,miscellaneous food,Salt,200 G,actual,Retail,KES,34,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Lowarengak,4.28,35.89,miscellaneous food,Sugar,KG,actual,Retail,KES,213,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,cereals and tubers,Maize flour (white),KG,actual,Retail,KES,87,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,cereals and tubers,Rice (aromatic),KG,actual,Retail,KES,87,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,milk and dairy,"Milk (cow, pasteurized)",L,actual,Retail,KES,133,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,pulses and nuts,Beans,KG,actual,Retail,KES,148,2025-03-15,2025-04-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,vegetables and fruits,Kale,KG,actual,Retail,KES,98,2025-03-15,2025-04-14
KEN,False,True,Nyanza,Kisumu,KE042,Kisumu,,,2,Kibuye (Kisumu),-0.09,34.77,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,4675,2025-04-15,2025-05-14
KEN,False,True,Nyanza,Kisumu,KE042,Kisumu,,,2,Kibuye (Kisumu),-0.09,34.77,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,2052,2025-04-15,2025-05-14
KEN,False,True,Rift Valley,Uasin Gishu,KE027,Uasin Gishu,,,2,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,4275,2025-04-15,2025-05-14
KEN,False,True,Rift Valley,Uasin Gishu,KE027,Uasin Gishu,,,2,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,2500,2025-04-15,2025-05-14
KEN,False,True,Rift Valley,Uasin Gishu,KE027,Uasin Gishu,,,2,Eldoret town (Uasin Gishu),0.52,35.28,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,4410,2025-04-15,2025-05-14
KEN,False,True,Rift Valley,Uasin Gishu,KE027,Uasin Gishu,,,2,Eldoret town (Uasin Gishu),0.52,35.28,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,1750,2025-04-15,2025-05-14
KEN,False,True,Eastern,Makueni,KE017,Makueni,,,2,Kathonzweni (Makueni),-1.91,37.73,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,4860,2025-05-15,2025-06-14
KEN,False,True,Eastern,Makueni,KE017,Makueni,,,2,Kathonzweni (Makueni),-1.91,37.73,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,2500,2025-05-15,2025-06-14
KEN,False,True,Eastern,Makueni,KE017,Makueni,,,2,Kathonzweni (Makueni),-1.91,37.73,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,9000,2025-05-15,2025-06-14
KEN,False,True,Eastern,Makueni,KE017,Makueni,,,2,Kathonzweni (Makueni),-1.91,37.73,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,3307.5,2025-05-15,2025-06-14
KEN,False,True,Eastern,Makueni,KE017,Makueni,,,2,Kathonzweni (Makueni),-1.91,37.73,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,2000,2025-05-15,2025-06-14
KEN,False,True,Eastern,Makueni,KE017,Makueni,,,2,Kathonzweni (Makueni),-1.91,37.73,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,4640,2025-05-15,2025-06-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Kangemi (Nairobi),-1.27,36.74,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,8500,2025-05-15,2025-06-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Kangemi (Nairobi),-1.27,36.74,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,11275.2,2025-05-15,2025-06-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Wakulima (Nairobi),-1.29,36.83,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1941,2025-05-15,2025-06-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Wakulima (Nairobi),-1.29,36.83,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,8000,2025-05-15,2025-06-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Wakulima (Nairobi),-1.29,36.83,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,7481.7,2025-05-15,2025-06-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Wakulima (Nairobi),-1.29,36.83,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,9900,2025-05-15,2025-06-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Wakulima (Nairobi),-1.29,36.83,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,2835,2025-05-15,2025-06-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Wakulima (Nairobi),-1.29,36.83,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,2000,2025-05-15,2025-06-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Wakulima (Nairobi),-1.29,36.83,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,1326,2025-05-15,2025-06-14
KEN,False,True,Nairobi,Nairobi,KE047,Nairobi,,,2,Wakulima (Nairobi),-1.29,36.83,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,5116.16,2025-05-15,2025-06-14
