location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,provider_admin1_code,provider_admin2_code,aggregation_period,rainfall,rainfall_long_term_average,rainfall_anomaly_pct,number_pixels,version,reference_period_start,reference_period_end
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,1-month,39.023483,123.268196,34.321438,2683,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,3-month,111.4931,205.06422,55.455948,2683,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,dekad,7.9560194,36.461548,31.248278,2683,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,1-month,32.13381,120.26152,29.645025,2683,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,3-month,111.41819,233.76988,48.757484,2683,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,dekad,23.013044,29.63234,80.886955,2683,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,1-month,38.780098,106.93448,39.112255,2683,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,3-month,126.60939,255.06479,50.606388,2683,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,dekad,19.666046,20.622623,96.26667,2683,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,1-month,50.63511,86.716515,60.659863,2683,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,3-month,141.14276,267.02695,53.723633,2683,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,dekad,2.6839359,7.4911294,61.51515,2683,preliminary,2026-01-01,2026-01-10
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,1-month,45.36303,59.5509,78.020645,2683,preliminary,2026-01-01,2026-01-10
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,3-month,133.4096,261.0552,52.022892,2683,preliminary,2026-01-01,2026-01-10
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,dekad,2.6846814,6.561026,66.47059,2683,preliminary,2026-01-11,2026-01-20
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,1-month,25.034662,37.986458,69.870056,2683,preliminary,2026-01-11,2026-01-20
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,3-month,130.98434,251.001,53.118675,2683,preliminary,2026-01-11,2026-01-20
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,dekad,2.2202759,5.193676,70.83093,2683,preliminary,2026-01-21,2026-01-31
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,1-month,7.588893,19.24583,51.921886,2683,preliminary,2026-01-21,2026-01-31
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,3-month,97.24749,231.2925,43.271576,2683,preliminary,2026-01-21,2026-01-31
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,dekad,1.76407,2.8149958,86.552444,2683,preliminary,2026-02-01,2026-02-10
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,1-month,6.6690273,14.569698,59.62804,2683,preliminary,2026-02-01,2026-02-10
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,3-month,84.16586,192.68275,45.105534,2683,preliminary,2026-02-01,2026-02-10
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,dekad,3.0577712,3.856218,90.98434,2683,forecast,2026-02-11,2026-02-20
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,1-month,7.042117,11.86489,71.403465,2683,forecast,2026-02-11,2026-02-20
KEN,False,True,Not provided,,KE004,Tana River,,,1,51326,,3-month,70.85687,153.65451,47.81262,2683,forecast,2026-02-11,2026-02-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,1.3590927,5.1740265,62.50321,4982,final,2025-02-21,2025-02-28
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,4.695905,15.011313,48.452118,4982,final,2025-02-21,2025-02-28
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,52.418102,98.42662,55.515785,4982,final,2025-02-21,2025-02-28
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,14.960859,14.794039,100.84279,4982,final,2025-03-01,2025-03-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,17.981333,25.77784,74.668434,4982,final,2025-03-01,2025-03-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,58.901848,88.69319,68.2033,4982,final,2025-03-01,2025-03-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,38.401443,17.059153,196.75027,4982,final,2025-03-11,2025-03-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,54.721397,37.027218,142.10172,4982,final,2025-03-11,2025-03-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,84.70755,85.53686,99.084015,4982,final,2025-03-11,2025-03-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,54.94179,24.271069,204.7817,4982,final,2025-03-21,2025-03-31
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,108.30409,56.12426,185.3668,4982,final,2025-03-21,2025-03-31
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,128.00883,90.3937,139.43146,4982,final,2025-03-21,2025-03-31
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,33.641308,41.966816,82.273636,4982,final,2025-04-01,2025-04-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,126.98454,83.297035,149.47789,4982,final,2025-04-01,2025-04-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,159.15657,124.850136,126.42004,4982,final,2025-04-01,2025-04-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,67.69771,37.33959,171.7015,4982,final,2025-04-11,2025-04-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,156.2808,103.57747,148.53986,4982,final,2025-04-11,2025-04-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,225.0566,156.09135,142.81126,4982,final,2025-04-11,2025-04-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,42.244278,38.83112,107.78706,4982,final,2025-04-21,2025-04-30
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,143.5833,118.13752,120.66453,4982,final,2025-04-21,2025-04-30
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,256.5833,189.2731,134.64722,4982,final,2025-04-21,2025-04-30
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,25.269169,15.919156,144.69594,4982,final,2025-05-01,2025-05-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,135.21115,92.08987,144.41379,4982,final,2025-05-01,2025-05-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,280.17703,201.16473,138.32483,4982,final,2025-05-01,2025-05-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,6.2910476,8.6804695,82.534065,4982,final,2025-05-11,2025-05-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,73.80449,63.430744,115.159485,4982,final,2025-05-11,2025-05-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,284.8067,204.03543,138.63998,4982,final,2025-05-11,2025-05-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,4.165596,8.186384,69.508026,4982,final,2025-05-21,2025-05-31
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,35.725815,32.78601,107.780136,4982,final,2025-05-21,2025-05-31
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,287.6132,207.04779,137.99397,4982,final,2025-05-21,2025-05-31
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,1.404456,2.0329988,91.06294,4982,final,2025-06-01,2025-06-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,11.8611,18.899853,70.54897,4982,final,2025-06-01,2025-06-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,274.0568,194.28676,140.02776,4982,final,2025-06-01,2025-06-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,0.85989565,0.8396829,100.34612,4982,final,2025-06-11,2025-06-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,6.429948,11.059066,71.174416,4982,final,2025-06-11,2025-06-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,236.51523,178.06729,131.92703,4982,final,2025-06-11,2025-06-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,0.96668005,0.86488694,101.73564,4982,final,2025-06-21,2025-06-30
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,3.2310317,3.7375686,94.20277,4982,final,2025-06-21,2025-06-30
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,182.54013,154.6611,117.46138,4982,final,2025-06-21,2025-06-30
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,1.8524688,2.1309447,96.094826,4982,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,3.6790447,3.8355145,98.22909,4982,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,150.75127,114.82523,129.98203,4982,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,1.7472903,2.1607387,94.226166,4982,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,4.566439,5.1565704,94.18966,4982,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,84.80088,79.64638,106.08945,4982,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,1.4423926,2.4679847,86.26681,4982,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,5.0421515,6.7596684,85.39485,4982,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,43.999,43.283245,101.482414,4982,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,2.2444801,1.9782015,103.815865,4982,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,5.434163,6.606925,89.89602,4982,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,20.974306,29.342293,75.63358,4982,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,2.9299479,1.8015456,116.59038,4982,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,6.6168203,6.2477317,103.28145,4982,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,17.613209,22.46337,82.33953,4982,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,2.2928543,1.9223672,105.352036,4982,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,7.4672823,5.702114,116.493645,4982,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,15.740465,16.19935,97.83538,4982,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,1.0754716,0.89600563,103.04387,4982,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,6.298274,4.6199183,117.44667,4982,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,15.411482,15.062358,101.7402,4982,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,1.4592533,0.91176903,109.260925,4982,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,4.8275795,3.7301419,112.57068,4982,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,16.01084,15.134444,104.352715,4982,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,2.0385387,2.36854,95.52149,4982,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,4.5732636,4.176315,104.32578,4982,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,17.082697,16.638098,102.0547,4982,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,12.839221,10.059507,118.4582,4982,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,16.337013,13.339817,116.34257,4982,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,28.06945,24.56666,111.84709,4982,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,9.056805,15.10722,69.90924,4982,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,23.934565,27.535267,88.93292,4982,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,35.378963,37.51314,94.97995,4982,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,41.60538,22.35374,170.38028,4982,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,63.501408,47.520466,130.42801,4982,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,75.541954,57.398895,129.07593,4982,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,15.904656,41.291542,45.15869,4982,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,66.56684,78.7525,85.45039,4982,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,89.202126,96.712234,92.61632,4982,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,14.159373,42.12052,40.660362,4982,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,71.66941,105.7658,69.21759,4982,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,100.43155,137.03122,74.23125,4982,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,8.945604,34.887474,34.962364,4982,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,39.009636,118.29954,35.69327,4982,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,107.0843,169.99632,64.049515,4982,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,7.5176635,25.699238,40.77516,4982,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,30.62264,102.70723,33.073586,4982,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,113.52649,194.79955,59.322704,4982,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,30.043156,21.498274,132.24693,4982,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,46.506424,82.084984,59.145008,4982,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,142.1104,215.38605,66.75123,4982,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,29.702328,17.739582,152.60759,4982,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,67.263145,64.937096,103.32591,4982,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,169.77419,230.7571,74.133156,4982,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,1.8845845,7.5103774,55.03099,4982,preliminary,2026-01-01,2026-01-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,61.63007,47.14009,127.79047,4982,preliminary,2026-01-01,2026-01-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,158.81955,228.81207,70.06462,4982,preliminary,2026-01-01,2026-01-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,1.717784,6.098374,60.529446,4982,preliminary,2026-01-11,2026-01-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,33.304695,33.022984,100.7409,4982,preliminary,2026-01-11,2026-01-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,151.48053,219.88042,69.583885,4982,preliminary,2026-01-11,2026-01-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,2.1264553,5.649371,66.91902,4982,preliminary,2026-01-21,2026-01-31
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,5.7288237,19.258121,44.22776,4982,preliminary,2026-01-21,2026-01-31
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,112.0016,202.95563,56.26277,4982,preliminary,2026-01-21,2026-01-31
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,1.9106784,4.0275126,76.5513,4982,preliminary,2026-02-01,2026-02-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,5.7549176,15.775257,51.767914,4982,preliminary,2026-02-01,2026-02-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,98.007614,164.70335,60.698635,4982,preliminary,2026-02-01,2026-02-10
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,dekad,3.2442794,5.8097754,76.26689,4982,forecast,2026-02-11,2026-02-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,1-month,7.281413,15.486659,59.94834,4982,forecast,2026-02-11,2026-02-20
KEN,False,True,Not provided,,KE010,Marsabit,,,1,51327,,3-month,87.09253,128.04678,69.218155,4982,forecast,2026-02-11,2026-02-20
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,dekad,1.3461539,9.408975,44.043064,26,final,2025-02-21,2025-02-28
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,1-month,4.807692,38.533333,22.529154,26,final,2025-02-21,2025-02-28
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,3-month,198.30771,185.65129,106.63851,26,final,2025-02-21,2025-02-28
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,dekad,57.653847,29.485897,181.67961,26,final,2025-03-01,2025-03-10
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,1-month,60.538464,55.571796,108.199646,26,final,2025-03-01,2025-03-10
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,3-month,245.07693,187.53589,129.88588,26,final,2025-03-01,2025-03-10
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,dekad,52.807693,27.201283,179.51984,26,final,2025-03-11,2025-03-20
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,1-month,111.80769,66.09615,164.29538,26,final,2025-03-11,2025-03-20
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,3-month,240.23079,189.33846,126.18748,26,final,2025-03-11,2025-03-20
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,dekad,51.0,38.369232,129.1238,26,final,2025-03-21,2025-03-31
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,1-month,161.46155,95.05641,166.36769,26,final,2025-03-21,2025-03-31
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,3-month,266.53845,192.6359,137.39328,26,final,2025-03-21,2025-03-31
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,dekad,82.5,57.6141,139.74487,26,final,2025-04-01,2025-04-10
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,1-month,186.3077,123.184616,149.24388,26,final,2025-04-01,2025-04-10
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,3-month,341.8846,231.0577,146.94908,26,final,2025-04-01,2025-04-10
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,dekad,53.153847,49.784615,106.14996,26,final,2025-04-11,2025-04-20
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,1-month,186.65384,145.76794,127.11843,26,final,2025-04-11,2025-04-20
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,3-month,390.96152,259.70514,149.58588,26,final,2025-04-11,2025-04-20
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,dekad,62.923077,61.6141,101.96501,26,final,2025-04-21,2025-04-30
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,1-month,198.57692,169.01282,116.98961,26,final,2025-04-21,2025-04-30
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,3-month,364.84613,302.60257,120.23506,26,final,2025-04-21,2025-04-30
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,dekad,50.192307,45.646152,108.9763,26,final,2025-05-01,2025-05-10
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,1-month,166.26923,157.04488,105.69247,26,final,2025-05-01,2025-05-10
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,3-month,413.11536,335.80127,122.68597,26,final,2025-05-01,2025-05-10
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,dekad,44.807693,42.183334,105.56204,26,final,2025-05-11,2025-05-20
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,1-month,157.92308,149.44359,105.49035,26,final,2025-05-11,2025-05-20
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,3-month,456.38458,361.3077,125.95546,26,final,2025-05-11,2025-05-20
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,dekad,18.846153,31.941025,64.551956,26,final,2025-05-21,2025-05-31
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,1-month,113.84615,119.770515,95.25179,26,final,2025-05-21,2025-05-31
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,3-month,473.8846,383.83975,123.157326,26,final,2025-05-21,2025-05-31
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,dekad,4.1923075,12.961538,51.177727,26,final,2025-06-01,2025-06-10
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,1-month,67.84615,87.0859,79.10674,26,final,2025-06-01,2025-06-10
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,3-month,420.42307,367.31537,114.26417,26,final,2025-06-01,2025-06-10
KEN,False,True,Not provided,,KE047,Nairobi,,,1,51328,,dekad,16.461538,5.9666667,195.6979,26,final,2025-06-11,2025-06-20
