location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,gender,age_range,min_age,max_age,population,reference_period_start,reference_period_end
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,f,65-69,65,69,11977,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,f,70-74,70,74,8655,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,f,75-79,75,79,5840,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,f,80-84,80,84,3896,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,f,85-89,85,89,2503,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,f,90-94,90,94,848,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,f,95-99,95,99,465,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,f,100+,100,None,100,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,m,0-4,0,4,109105,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,m,5-9,5,9,126822,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,m,10-14,10,14,133033,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,m,15-19,15,19,109337,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,m,20-24,20,24,65615,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,m,25-29,25,29,49457,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,m,30-34,30,34,46615,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,m,35-39,35,39,35762,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,m,40-44,40,44,32035,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,m,45-49,45,49,26584,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,m,50-54,50,54,19025,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,m,55-59,55,59,18428,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,m,60-64,60,64,14478,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,m,65-69,65,69,9746,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,m,70-74,70,74,6750,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,m,75-79,75,79,4028,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,m,80-84,80,84,2841,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,m,85-89,85,89,1629,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,m,90-94,90,94,555,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,m,95-99,95,99,253,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,m,100+,100,None,41,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,all,0-4,0,4,219174,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,all,5-9,5,9,253308,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,all,10-14,10,14,266954,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,all,15-19,15,19,215822,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,all,20-24,20,24,139777,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,all,25-29,25,29,108589,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,all,30-34,30,34,103615,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,all,35-39,35,39,71248,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,all,40-44,40,44,66901,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,all,45-49,45,49,53425,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,all,50-54,50,54,41126,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,all,55-59,55,59,39694,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,all,60-64,60,64,30767,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,all,65-69,65,69,21723,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,all,70-74,70,74,15405,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,all,75-79,75,79,9868,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,all,80-84,80,84,6737,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,all,85-89,85,89,4132,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,all,90-94,90,94,1403,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,all,95-99,95,99,718,2019-01-01,2019-12-31
KEN,False,True,Bungoma,,KE039,Bungoma,,,1,all,100+,100,None,141,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,f,all,None,None,467401,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,m,all,None,None,426252,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,all,all,None,None,893653,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,f,0-4,0,4,56989,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,f,5-9,5,9,64448,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,f,10-14,10,14,70116,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,f,15-19,15,19,58591,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,f,20-24,20,24,41185,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,f,25-29,25,29,32882,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,f,30-34,30,34,31172,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,f,35-39,35,39,19912,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,f,40-44,40,44,18941,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,f,45-49,45,49,14344,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,f,50-54,50,54,13675,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,f,55-59,55,59,12585,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,f,60-64,60,64,10164,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,f,65-69,65,69,7565,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,f,70-74,70,74,5992,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,f,75-79,75,79,3634,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,f,80-84,80,84,2574,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,f,85-89,85,89,1669,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,f,90-94,90,94,592,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,f,95-99,95,99,259,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,f,100+,100,None,108,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,m,0-4,0,4,56315,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,m,5-9,5,9,62835,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,m,10-14,10,14,68818,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,m,15-19,15,19,58701,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,m,20-24,20,24,35585,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,m,25-29,25,29,25695,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,m,30-34,30,34,24264,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,m,35-39,35,39,19550,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,m,40-44,40,44,17277,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,m,45-49,45,49,12967,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,m,50-54,50,54,10622,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,m,55-59,55,59,9737,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,m,60-64,60,64,7951,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,m,65-69,65,69,5651,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,m,70-74,70,74,4437,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,m,75-79,75,79,2520,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,m,80-84,80,84,1759,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,m,85-89,85,89,1045,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,m,90-94,90,94,349,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,m,95-99,95,99,140,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,m,100+,100,None,29,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,all,0-4,0,4,113304,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,all,5-9,5,9,127283,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,all,10-14,10,14,138934,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,all,15-19,15,19,117292,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,all,20-24,20,24,76770,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,all,25-29,25,29,58577,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,all,30-34,30,34,55436,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,all,35-39,35,39,39462,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,all,40-44,40,44,36218,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,all,45-49,45,49,27311,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,all,50-54,50,54,24297,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,all,55-59,55,59,22322,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,all,60-64,60,64,18115,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,all,65-69,65,69,13216,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,all,70-74,70,74,10429,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,all,75-79,75,79,6154,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,all,80-84,80,84,4333,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,all,85-89,85,89,2714,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,all,90-94,90,94,941,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,all,95-99,95,99,399,2019-01-01,2019-12-31
KEN,False,True,Busia,,KE040,Busia,,,1,all,100+,100,None,137,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,f,all,None,None,521496,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,m,all,None,None,471669,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,all,all,None,None,993165,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,f,0-4,0,4,60791,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,f,5-9,5,9,69093,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,f,10-14,10,14,75099,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,f,15-19,15,19,58076,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,f,20-24,20,24,43237,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,f,25-29,25,29,36496,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,f,30-34,30,34,36089,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,f,35-39,35,39,23653,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,f,40-44,40,44,21014,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,f,45-49,45,49,16305,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,f,50-54,50,54,15502,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,f,55-59,55,59,15211,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,f,60-64,60,64,14319,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,f,65-69,65,69,12241,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,f,70-74,70,74,9897,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,f,75-79,75,79,6058,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,f,80-84,80,84,4492,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,f,85-89,85,89,2641,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,f,90-94,90,94,850,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,f,95-99,95,99,307,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,f,100+,100,None,115,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,m,0-4,0,4,60867,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,m,5-9,5,9,68743,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,m,10-14,10,14,76049,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,m,15-19,15,19,59306,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,m,20-24,20,24,36412,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,m,25-29,25,29,28810,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,m,30-34,30,34,29232,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,m,35-39,35,39,23916,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,m,40-44,40,44,20143,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,m,45-49,45,49,14254,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,m,50-54,50,54,11400,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,m,55-59,55,59,10235,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,m,60-64,60,64,9450,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,m,65-69,65,69,8101,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,m,70-74,70,74,6669,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,m,75-79,75,79,3383,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,m,80-84,80,84,2597,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,m,85-89,85,89,1398,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,m,90-94,90,94,486,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,m,95-99,95,99,161,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,m,100+,100,None,43,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,all,0-4,0,4,121658,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,all,5-9,5,9,137836,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,all,10-14,10,14,151148,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,all,15-19,15,19,117382,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,all,20-24,20,24,79649,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,all,25-29,25,29,65306,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,all,30-34,30,34,65321,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,all,35-39,35,39,47569,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,all,40-44,40,44,41157,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,all,45-49,45,49,30559,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,all,50-54,50,54,26902,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,all,55-59,55,59,25446,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,all,60-64,60,64,23769,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,all,65-69,65,69,20342,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,all,70-74,70,74,16566,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,all,75-79,75,79,9441,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,all,80-84,80,84,7089,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,all,85-89,85,89,4039,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,all,90-94,90,94,1336,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,all,95-99,95,99,468,2019-01-01,2019-12-31
KEN,False,True,Siaya,,KE041,Siaya,,,1,all,100+,100,None,158,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,f,all,None,None,594609,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,m,all,None,None,560942,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,all,all,None,None,1155551,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,f,0-4,0,4,70870,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,f,5-9,5,9,73933,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,f,10-14,10,14,82705,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,f,15-19,15,19,68693,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,f,20-24,20,24,61983,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,f,25-29,25,29,52430,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,f,30-34,30,34,48152,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,f,35-39,35,39,29237,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,f,40-44,40,44,23924,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,f,45-49,45,49,16384,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,f,50-54,50,54,14459,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,f,55-59,55,59,13958,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,f,60-64,60,64,12144,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,f,65-69,65,69,9273,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,f,70-74,70,74,7035,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,f,75-79,75,79,4040,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,f,80-84,80,84,2851,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,f,85-89,85,89,1594,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,f,90-94,90,94,577,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,f,95-99,95,99,255,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,f,100+,100,None,97,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,m,0-4,0,4,70200,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,m,5-9,5,9,73732,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,m,10-14,10,14,81818,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,m,15-19,15,19,66211,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,m,20-24,20,24,51057,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,m,25-29,25,29,44356,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,m,30-34,30,34,42146,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,m,35-39,35,39,33546,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,m,40-44,40,44,27219,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,m,45-49,45,49,18030,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,m,50-54,50,54,13022,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,m,55-59,55,59,11174,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,m,60-64,60,64,9552,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,m,65-69,65,69,7294,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,m,70-74,70,74,5733,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,m,75-79,75,79,2611,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,m,80-84,80,84,1881,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,m,85-89,85,89,896,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,m,90-94,90,94,299,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,m,95-99,95,99,114,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,m,100+,100,None,39,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,all,0-4,0,4,141070,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,all,5-9,5,9,147665,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,all,10-14,10,14,164523,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,all,15-19,15,19,134904,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,all,20-24,20,24,113040,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,all,25-29,25,29,96786,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,all,30-34,30,34,90298,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,all,35-39,35,39,62783,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,all,40-44,40,44,51143,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,all,45-49,45,49,34414,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,all,50-54,50,54,27481,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,all,55-59,55,59,25132,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,all,60-64,60,64,21696,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,all,65-69,65,69,16567,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,all,70-74,70,74,12768,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,all,75-79,75,79,6651,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,all,80-84,80,84,4732,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,all,85-89,85,89,2490,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,all,90-94,90,94,876,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,all,95-99,95,99,369,2019-01-01,2019-12-31
KEN,False,True,Kisumu,,KE042,Kisumu,,,1,all,100+,100,None,136,2019-01-01,2019-12-31
KEN,False,True,Homa Bay,,KE043,Homa Bay,,,1,f,all,None,None,592367,2019-01-01,2019-12-31
KEN,False,True,Homa Bay,,KE043,Homa Bay,,,1,m,all,None,None,539560,2019-01-01,2019-12-31
KEN,False,True,Homa Bay,,KE043,Homa Bay,,,1,all,all,None,None,1131927,2019-01-01,2019-12-31
KEN,False,True,Homa Bay,,KE043,Homa Bay,,,1,f,0-4,0,4,77663,2019-01-01,2019-12-31
KEN,False,True,Homa Bay,,KE043,Homa Bay,,,1,f,5-9,5,9,83842,2019-01-01,2019-12-31
KEN,False,True,Homa Bay,,KE043,Homa Bay,,,1,f,10-14,10,14,90367,2019-01-01,2019-12-31
KEN,False,True,Homa Bay,,KE043,Homa Bay,,,1,f,15-19,15,19,67917,2019-01-01,2019-12-31
KEN,False,True,Homa Bay,,KE043,Homa Bay,,,1,f,20-24,20,24,52595,2019-01-01,2019-12-31
